company_id,employee_count_latest,follower_count_latest
6406167,871,95971
36369,1349,19538
100547649,1,9
74148253,246,11288
999245,227,2088
1588346,42,20694
660560,8381,122965
97191536,5,38
439512,8,3092
17882,2573,13567
1190937,584,3902
103426165,0,3
87085934,33,1487
9217515,15,1110
96588988,22,80
5083092,22,118
84645,560,44726
74117501,15,7396
2509162,21,21866
7933207,55,449
80660977,44,2650
5773649,18,176
73935,2363,27988
15653665,22,29
19807,2259,13320
9289595,40,14615
116401,289,10793
82112,1529,24714
78063959,73,12612
18522909,14,29
1379795,5,326
10639070,304,167241
10047989,6867,121598
18023289,1,2394
334661,42,4842
18390845,27,104669
35647,83,34283
77727601,1590,21739
46562,467,6376
33055,301,96555
18883511,26,55554
3005998,48,7046
76182,493,21918
2245479,286,25453
1861293,167,157603
11447285,421,5223
49761,89,70755
1324613,1702,158701
860919,22,42247
2963621,334,13537
3904651,23,80
70533096,46,4172
758016,63,1326
91452,32,40884
749795,23,481
6985,564,63383
736168,55,9006
40731493,264,1836
59475546,205,554
96083144,2,993
40784850,5,31
2455773,723,50713
111557,5066,200852
62054995,22,27
53969352,1361,2556
420052,441,2294
74466,371,4984
54552948,4,2
116394,2140,17318
166030,2637,59367
1312123,9,161
82128267,16,2310
15259054,56,42377
6569061,1000,3622
1818775,696,25233
11756277,9,788
86935693,1429,9872
2166651,76,7426
57268,2762,11388
9018,2493,159524
64818,507,11896
2647892,58,7131
67168015,24,14223
18758749,120,58638
65685024,16,1721
4027018,241,2064
39231,183,15409
5273808,158,20413
80998774,94,3202
74758215,376,15512
20317,302,3040
76648651,105,1242
8449,5332,147831
9060021,23,196
7970166,13,373
410992,139,33211
163049,14874,82292
33856,83,29436
76943993,89,1308
9151,4809,140672
839847,185,3201
528117,727,12305
9415632,2,4180
89895564,17,527
18196498,27,4052
54077952,77,711
2377207,223,14093
33302355,81,5032
8804785,87,5329
64538444,29,116
2214607,1156,18824
18519890,8,27
18124161,278,4409
1731254,100,7582
200685,245,14942
84491389,210,3403
50609,168,6721
14476,1977,22428
11528688,144,12987
12346,6324,258006
69104315,4,93
71622423,44,3403
11233997,10,28765
11683180,11,425
9241727,5510,17559
32090,410,44556
82565734,966,5394
27169417,24,10080
10617028,633,22984
22321191,1256,42865
8795411,26,3578
16094732,5,53
132283,279,3944
85964,319,40070
434982,56,2280
1947294,65,5656
78632700,197,18677
42147988,56,7306
1592400,125,3497
6585178,443,21460
9400761,177,4374
40808834,53,3322
1975865,121,58579
454896,145,1383
34755301,866,14287
1076033,231,1068
165971,2311,181761
805326,83,14416
69472517,12,2580
24836,690,12422
35647382,7912,367262
7587393,45,1135
80741124,18,96
696781,1145,30450
108488,929,8864
86447021,8,732
16710,1621,17291
18271113,114,8043
33257111,790,3304
69925,49,5694
27236146,5,679
88802,824,6210
88796,451,2649
2685997,77,2987
74097560,9,25329
166364,2214,253343
81095514,1,25
1944368,139,3823
30216,1065,12630
415728,2041,124236
80492233,3,1628
780422,15,292
26689,244,17064
2609,2529,37729
4037459,12,501
2702886,31,4440
10631870,25,12804
54844,79,39043
42434665,1056,4265
2236492,66,23119
206498,138,3663
2254693,165,1563
15238307,228,5686
19340,1619,36846
78749228,151,13824
20830,1870,57163
670462,295,42692
3979535,376,2596
134994,24,969
1331632,451,10360
2939959,1574,12894
31452471,241,5207
3133014,166,21799
749331,149,7204
60603929,34,445
30118223,298,4444
4237,1872,51638
454615,56,246
103120277,2,54
1194336,72,1490
94453,10,18397
73928587,37,883
42906555,3,37
11369684,60,5985
135206,128,1459
42343100,58,19584
18527534,17,11951
669241,276,2934
1267571,162,2439
17900676,107,4233
27218999,66,5132
1975219,677,17875
11008286,930,14809
74289624,9,74
1779663,38,6284
1792592,519,8977
18861876,184,5394
18214,552,98419
37538,59,60144
77583193,45,932
76541226,15,454
42537,1859,12238
64737654,12,12599
11490204,860,6877
202694,19,5009
293088,321,4284
67483,343,2771
16202556,157,5043
7291,11378,92330
81494029,0,5
2214694,48,2632
233054,201,20723
73209383,264,2423
710411,82,51456
66436,324,33603
56444817,110,3990
90510399,4,361
365347,351,3848
64746416,22,432
72234947,3,10676
1833,3106,2886752
18581753,11,1354
43271,1825,40504
89491510,506,13474
618336,80,3520
2910408,1316,48909
273698,663,2586
26621580,17,23844
18506580,372,22843
522929,458,15354
9960,1601,118210
54308942,66,53760
82263,46,21559
52120909,8,208
81949095,9,5006
63794,1512,9481
79424201,42,377
2148400,139,21870
3824667,65,4202
98810124,3,325
144105,347,9592
77831,43,75667
1320522,274,8022
10804206,62,9859
74951279,11,1588
2155460,4847,15509
151633,273,1838
2273802,410,26748
137971,137,17089
79769,399,2942
447373,45,2508
18961,2966,24843
1138065,217,26671
24211,430,171763
33260187,1,194
2148133,60,6238
514374,217,33196
79315975,181,8005
72755038,76,1631
101083831,2,238
3540957,240,30172
162206,548,34939
96847,432,7765
11016612,165,18514
38951,107,12525
21994,395,11928
90510307,12,1362
1842435,373,60654
10373623,31,17197
33307789,246,3962
2696025,638,11345
1279135,340,50029
9236263,17,35813
1527347,5138,288246
101772674,0,2
37561,1512,27697
20282,1164,45261
573158,383,7316
163907,1205,10116
18080299,92,315
9260399,123,1186
96183900,24,40
2888764,123,9197
1575984,52,2264
1674945,113,33597
4796324,364,13343
2384213,629,90968
13672385,62,52461
10445287,17,58854
73792220,48,3734
2786423,248,1720
5130294,52,1419
76452487,241,3357
22350072,53,21125
102847,203,42431
988555,39,2054
8315,2962,113150
3165672,8,19936
55692572,4,85
905282,717,33752
101402,673,12444
30770924,10,163
20276373,12,1598
10018538,236,18413
2266,5024,77294
855749,441,8053
5211,259776,2169891
49768,121,1294
4814443,10,2735
2132939,428,8235
39065,1164,20912
129385,193,3293
57010,1546,64123
20918,4388,20080
63838,164,199157
5138564,19,547
334840,195,1201
64894256,32,660
934361,667,4805
71410521,2,56
35656473,35,2313
9326435,8,2987
164150,9544,84491
75437831,12,2389
548161,420,3995
9396936,140,1057
75862255,27,787
64990831,5053,144872
86893022,106,227
3607929,510,47209
166373,2314,214559
72727461,52,11366
936584,1469,22780
988690,454,62070
79000927,186,18106
16177247,56,3435
1090622,1972,58775
79634,268,6114
22132,2876,23035
22298142,143,1711
51716058,102,8531
92734,178,1571
10236817,1133,28547
3294979,40,1249
36017169,18,136
362808,323,12518
70834274,9,55
1286891,862,89498
64914895,68,1618
1349493,120,10071
2678950,100,57060
18309150,74,440
344962,44,792
32727,1066,25529
1381051,4,10
10048739,13,256
1022431,452,3483
22338085,1883,26036
298313,4,237
270401,677,88094
987321,116,2959
89875487,378,13878
14344,3612,350696
84201,279,8126
163746,13647,177647
2987720,53,93282
13229222,58,30827
2974770,10,2635
15112074,461,14831
13985,2465,28978
28140159,112,702
22329,409,238575
10670605,2,68
57323510,141,109613
57069048,136,239
3286848,266,14427
65123,1134,6312
275237,325,29068
12643,7908,51931
28596353,317,9012
18756,7126,53537
115516,233,3265
2204084,155,215337
5970395,77,2329
19241987,138,3270
319210,258,1911
51639374,14,210
16155783,287,7388
594333,119,6515
18693608,84,8153
1476269,975,18346
4020444,27,740
1299059,42,1122
2881963,438,10394
18601260,16,1815
18300211,312,78761
4422,13175,308062
6313879,6,1829
79830368,13,4750
6574648,31,306
356094,83,32551
436009,77,11450
1658561,676,6154
6827779,14,138
1924238,57,1732
73693,405,1724
157336,21048,2082441
3818,37215,884248
35513014,11,1448
760554,258,3957
17885819,164,2992
229538,742,32105
59761331,4,57
24904,480,8183
3510898,39,469
74604183,12,10200
80048785,50,1569
131762,268,8864
81547525,16,2303
853793,467,7237
80076158,6,31
3848,10010,187860
18601648,88,3081
3563676,5,10205
32010,876,40993
612493,214,6760
2003255,247,4136
5734,4632,59367
98515650,2,4
63367105,7,122
143892,11,2844
56657942,81,2044
29002509,18,1637
10411,1924,24220
66938931,1084,45188
10115449,5,811
67970246,2,2825
1086800,34,4182
15210652,9,1182
102342021,2,333
7543,8045,167745
18487320,22,800
78790,125,3582
82306965,5,3604
4785104,121,1989
9455425,3481,16712
5339420,75,2546
82995727,8,1263
5253673,343,4915
42921359,13,2143
82282320,89,1296
94868,130,2820
4817793,94,2648
3154911,4,2760
90729317,14,1198
45868,197,18321
19914,4322,154224
71719247,7,11940
71528340,3,1054
1437263,78,1244
3856913,35,1790
2086774,183,22105
3267360,16427,38683
116332,388,5058
961661,1901,32651
6450362,10,399
76231392,16,810
6600800,199,8149
52427,471,10121
75071753,21,653
52911,142,4680
5023,11017,124011
46221,129,26939
79753277,38,2654
10170827,89,3199
531902,92,16085
369191,64,1671
99481341,1,600
35224,50,84015
2880064,349,5952
16246341,18,27475
20682533,305,4083
93185893,1,237
241280,1341,12803
2612,3517,82866
65384923,6,27288
889952,48,7042
51977,168,7857
1071048,311,21414
64893667,35,94
3098071,56,233
65803425,2417,4270
152049,31,2873
1528180,192,3533
10561288,24,2530
1465603,14,114
1090634,742,15891
89814109,806,9461
533498,340,6469
17982487,10,4114
5215734,51,5433
19784,5096,79591
27114546,34,5549
12991711,18315,255212
65604679,337,23477
1584246,123,386
70874158,201,97161
1853240,397,6009
2744779,216,3402
3032,17317,160139
19159835,14,132
35666630,8,4160
132969,60,20845
5751,5442,165968
148023,137,10786
531631,2959,15078
36351,251,25562
78375524,5,454
6579,2079,118752
27022839,68,58546
6291,4829,83904
78538217,0,398
76214850,6,19462
33210525,556,8344
2403625,247,79340
7941455,118,3667
948851,100,1578
55406,152,23381
164921,13728,72881
68982777,8,1899
2329009,6,754
70969825,2,2253
2282551,580,9817
13315,1901,23374
1663642,352,8220
18993001,29,1220
7990291,27,16935
271038,33,16153
18452768,862,2176
16154054,39,497
2813181,13,202
71192773,4,117
4996709,15,518
982361,59,1383
98518965,14,651
38605,1847,16801
89686436,10,8338
10831504,3587,27599
649388,213,38115
2845760,16,2521
3817357,1708,41132
9303488,26,646
957397,23,1369
10077526,577,12240
521122,592,227056
35518235,167,3492
451961,212,195565
3342169,334,42916
99260081,4,578
1462126,321,9949
5037848,28,267
1668620,11,11813
4817796,60,544
75742388,84,4033
10145432,140,1821
3133098,649,2784
24996269,237,4031
647587,20,22475
26494838,346,12936
33036803,1,30
1457175,277,13100
202287,309,2132
163149,15907,298434
426388,1397,70611
1737481,18,184
10215152,43,2757
101840590,27,220
56397,731,56945
29120628,2,2550
29426,2343,36305
16917,946,46273
4860800,702,33821
3838332,120,1443
3637229,567,15321
143940,102,749
18134531,147,4501
7960715,25,1294
65512161,1379,65851
3089114,278,2845
66270,643,3009
96964833,2,135
57431588,19,25
1683757,89,1038
95715720,1,8
80080883,77,1397
1853048,55,10778
58910737,23,1355
89656062,508,33447
103835,338,3690
540016,591,3809
68264069,23,9738
4995769,226,18253
11108263,180,8486
77105415,25,1362
1082195,94,33309
2769781,151,3640
5046158,37,428
10267837,44,7147
2079661,197,6535
11356675,74,619
18495711,9,463
53708,954,20741
7077271,7,1344
28148004,406,11878
606356,151,13210
432552,1469,46523
35717035,221,9194
32364,1077,16325
2461983,19,13747
10297216,18,1954
4030966,179,5791
10420654,78,5729
6963,6268,83152
18798325,59,5150
1010238,30,2634
79124276,16,14810
3024029,275,21733
81298089,246,966
230014,1003,30915
589571,529,11959
14036226,3328,267821
10625595,167,864
38583,582,12693
56432,160,116236
19057123,12338,122165
6460373,167,51974
133897,316,22584
55895,2393,93177
510807,2,7342
11796149,66,2175
2653956,8,26229
51610291,6,159
5254,1341,63190
67524034,3,5099
395410,287,10036
27108,1003,18140
42859929,3,140
8730544,70,780
948528,86,4768
98396367,3272,55651
87117542,46,2223
156391,210,3274
37564,688,127664
42069,889,10946
96371295,8,173
10123571,7,5327
1033036,314,14056
11816264,11,4934
164889,3144,56290
66890963,621,35428
37657,280,15534
81952244,6,76
5232996,8,6354
51612128,28,829
104709,98,6188
78463611,4,1792
323214,48,26980
2393241,37,42354
441164,1156,183050
3109444,886,31517
2142288,154,2173
64638,1558,46831
203227,41,5686
35684352,9,2490
10495119,52,5378
748604,29,163
80123489,1486,44266
1588734,13,116
27181756,56,1551
70711,3481,13863
30769477,32,303
15542056,51,1965
1375630,10,2061
19256,619,115330
1983367,49,891
14051349,28,1465
107622,1011,8330
31316,880,31546
2742352,112,7181
567569,17,1535
85738,264,20975
2418068,16,840
99195340,1,11
98645638,9,8243
14510501,1928,1675497
80301,376,37532
3606973,268,11810
42711,270,73116
18785553,59,22687
34220818,21,2275
162953,599,9187
2430330,29,70591
74480558,24,5291
1864571,23,4822
5278549,18,621
2347127,24,10203
1999674,314,2128
1632978,49,3087
9333758,17,267
1342014,206,1879
90520035,28,759
358102,37,5923
3031253,45,1301
60059619,360,4550
2184732,20,571
12939,1385,86270
15067,1670,194919
6459955,8,23096
79561820,15,356
82822216,2,499
5193471,20,468
163499,1933,54239
65275349,9,3632
74052286,80,979
7959985,56,2204
20353970,735,84693
1217647,291,1867
11708656,6,9884
102083070,18,1775
75726781,37,703
91173058,6,676
40661083,24,5265
101771819,0,1
92916854,21,3047
479294,1326,28518
67991070,106,3323
42815230,46,3001
2297786,29,27985
16270450,84,1033
216581,1082,5881
1014734,504,55457
1372477,50,1382
2049094,90,24726
6017665,535,5432
48573,97,25188
13323120,4030,336405
840874,94,57173
78839463,6,465
3087003,603,37403
35646324,19,126
3960977,11,110
2347133,18,305
4031199,16,249
548688,141,3676
76775639,7477,31379
101075664,1,15
33234310,84,1040
27215230,55,2320
101766032,0,3
37914,1564,75130
2197238,239,47787
12785,377,10815
1990203,148,2617
19141024,74,2981
1035742,227,3309
1848032,216,28438
92476240,1,14543
6455591,48,11886
90886269,6,354
9404,5929,147851
64744020,44,1406
10300741,119,8870
1081075,35,1295
1007435,199,3660
272517,1453,25059
34739628,39,7710
2803360,92,1434
91373319,1,1726
55015,146,6786
4650968,175,791
458207,57,1539
82666,588,10098
11217443,13,46256
135161,13,13721
99160641,17,658
89690023,3,235
78627785,107,4968
38734778,8,23
54353698,18,39730
19050085,12,48802
1133000,152,2601
54981345,23,253
60054,104,1014
18379843,10,269
380496,297,6761
16972,1764,15543
81321814,11,1302
9588448,372,4254
59509760,62,3607
76474273,355,4528
82904967,1112,6320
34919730,33,56617
679786,127,2888
560766,1216,5936
43896,1167,12437
3026148,185,2947
93295625,3,60
32415,988,111117
18255679,56,5165
81563832,12,181
37694,164,9422
1417605,472,6636
1892793,303,2100
6036788,75,156
6608042,14,739
907307,855,27236
86963551,6,1390
82095,1815,51735
29104,416,89622
10890823,16,15082
699250,57,1971
28940906,356,10643
9505,6735,61955
98737706,13,3948
24779154,15,2115
81330326,78,27439
73392,460,17067
5808,749,26009
929836,515,4761
10009944,251,19184
202625,86,40208
91420321,96,1634
74621231,12,1739
20289255,8,446
1159938,4426,59790
1118373,1684,13782
11625,549,7586
887799,456,7612
683678,58,454
291014,37,476
49081302,4,630
720261,97,2791
374199,17,4824
2940479,37,5851
82256378,85,2442
795507,147,17593
10346547,821,19983
104070,81,681
16253193,119,1916
1620962,564,23701
1300249,668,24149
18690691,9,185
2825278,508,141172
30167,1207,18852
717871,111,14547
80110079,15,7234
939844,815,28519
166189,9135,309579
86370860,515,1900
33189811,319,13879
40882320,32,15340
67761,536,9193
572533,253,3960
80770693,5,709
236535,95,9350
3536137,110,746
102046,673,4669
6600290,22,554
2240218,90,120585
772977,24,4101
642251,55,37790
100907837,0,15
28146782,11,8573
111849,71,21889
1762590,6,17
425337,804,33952
1366127,87,1259
69052326,45,5194
2586409,36,2152
113875,45,10872
39237,703,8801
90450727,4,40
12649451,18,849
690108,30,1487
71524764,2,289
311464,991,8600
19213235,190,14439
17388,3203,42651
22993337,3,12
2064318,106,8685
5221457,28,505
18212428,15,8787
2330605,20,26224
2085745,31,2833
7043,124,7788
35545064,394,5346
1768028,60,1716
7939193,264,11594
4827416,130,7041
18293401,22,2778
221360,214,28919
14376,2376,65485
1291588,717,42579
24113,835,5606
28994181,186,1416
18257537,8,7328
4080,1743,886307
141230,200,1586
15158049,105,8232
1415110,134,8943
1051998,122,45151
301215,1242,9185
68014887,17,1196
74732098,184,7742
56416392,1791,16637
121658,913,15350
2365939,81,663
855364,180,4264
1356549,42,120
12651831,155,1988
117197,81,40572
7794161,310,43662
10449630,30,418
532049,218,2253
87355,148,1632
59659168,5,106
18216926,14,579
77497,215,3280
27409,2309,13794
3650049,11,3561
96608035,9,115
10043,3986,89089
2763881,31,453
1086439,499,34811
99227907,9,30
1109341,613,44542
9204237,62,14655
10876146,45,3759
2575634,1180,30402
586817,17,679
3161829,1878,31093
94635884,10,122
72678156,34,652
2132061,51,5336
1481982,158,1468
164945,833,14916
4285293,6,150
969699,7,8274
11561915,27,592
163741,70,71721
100790002,1,104
264125,162,6789
96294890,10,687
11428,3417,18968
18373097,317,20410
9341571,96,1056
85426965,19,70
15819562,241,8697
97175186,2,69
72187185,247,17366
2499144,5,41
54788,45,46282
154310,520,11878
48557,456,14300
2722082,50,2784
10393438,53,4803
11704221,8,1112
3311479,52,1342
28423155,221,7026
72413101,5,673
31423,2105,24231
71833071,50,1751
18119365,68,11493
18594945,243,17684
9496229,472,42248
401618,229,357293
11200,1644,62541
27138794,196,45466
41053,404,4932
40745059,141,7042
46110,1353,37211
906401,692,57855
935956,3099,128384
10447496,120,258086
11785039,8,707
41255,89,27346
18939959,512,5133
23199,1226,7486
13775,11604,141928
81113310,22,42
3002974,28,3400
59320,553,12219
31429,492,7408
103126568,0,23
661985,27,882
216594,28,758
98552009,18,1288
35515524,4237,133238
1061851,26,4529
92729658,19,812
68147940,42,1244
76507853,97,21836
89706189,2,53453
17989842,437,10016
11075807,428,24513
35891828,56,19138
29316587,21,5646
43821,577,13265
5584148,9,5650
7221143,29,474
7513,9092,448406
1415626,63,1164
446357,717,3241
2392439,8,499
92950493,3,436
1400397,37,1732
70603,71,44413
456929,221,27643
10588449,1367,89268
860456,247,8159
18611583,23,285
1047500,19,17149
6278,4065,21961
67090085,2,143
2766294,35,27481
51630259,129,9718
10363650,248,26694
729238,271,41664
77712306,9,2582
35491344,34,10346
13039,66,67514
17937855,677,12308
547998,116,2911
467718,121,1391
9661451,168,17290
3631804,302,8358
136816,91,445
29024,371,13774
117882,54,14696
2005892,12,400
18851851,13,4615
18165460,3,261
68747,3189,35632
10048828,144,8049
91431816,3,17
2759588,288,3363
35048,397,35860
9269648,3,188
2569441,121,2481
40678,898,19246
94781726,0,6
71039360,4,15363
1654504,41,2889
60568,1045,9320
78636,378,12674
229396,79,43936
3043634,206,7188
17072,872,11661
69908319,5,98
67348449,18,306
285718,8,8982
957131,255,1548
2988823,279,7610
5111449,894,2522
7947901,312,8053
16006748,3,11
34616,145,89448
